r,l,t,m,y,RateOfActivity
"Atlantis_00A","ID","DIST_RES",1,2050,27.800744109136
"Atlantis_00A","ID","DIST_RES",1,2051,28.5965274906986
"Atlantis_00A","ID","DIST_RES",1,2052,29.4129805704837
"Atlantis_00A","ID","DIST_RES",1,2053,30.2501033484911
"Atlantis_00A","ID","DIST_RES",1,2054,31.107895824721
"Atlantis_00A","ID","DIST_RES",1,2055,31.9966928482844
"Atlantis_00A","ID","DIST_SER",1,2014,6.50062009094667
"Atlantis_00A","ID","DIST_SER",1,2015,7.02769739561802
"Atlantis_00A","ID","DIST_SER",1,2016,7.44109136006614
"Atlantis_00A","ID","DIST_SER",1,2017,7.74080198429103
"Atlantis_00A","ID","DIST_SER",1,2018,8.10252170318313
"Atlantis_00A","ID","DIST_SER",1,2019,8.3402232327408
"Atlantis_00A","ID","DIST_SER",1,2020,7.6477883422902
"Atlantis_00A","ID","DIST_SER",1,2021,8.89830508474576
"Atlantis_00A","ID","DIST_SER",1,2022,9.13600661430343
"Atlantis_00A","ID","DIST_SER",1,2023,9.3840429929723
"Atlantis_00A","ID","DIST_SER",1,2024,9.64241422075238
"Atlantis_00A","ID","DIST_SER",1,2025,9.90078544853245
"Atlantis_00A","ID","DIST_SER",1,2026,10.1591566763125
"Atlantis_00A","ID","DIST_SER",1,2027,10.438197602315
"Atlantis_00A","ID","DIST_SER",1,2028,10.5312112443158
"Atlantis_00A","ID","DIST_SER",1,2029,10.7275733774287
"Atlantis_00A","ID","DIST_SER",1,2030,10.9239355105415
"Atlantis_00A","ID","DIST_SER",1,2031,11.1306324927656
"Atlantis_00A","ID","DIST_SER",1,2032,11.3373294749897
"Atlantis_00A","ID","DIST_SER",1,2033,11.5130219098801
"Atlantis_00A","ID","DIST_SER",1,2034,11.6680446465482
"Atlantis_00A","ID","DIST_SER",1,2035,11.8230673832162
"Atlantis_00A","ID","DIST_SER",1,2036,11.9884249689955
"Atlantis_00A","ID","DIST_SER",1,2037,12.1537825547747
"Atlantis_00A","ID","DIST_SER",1,2038,12.2881355932203
"Atlantis_00A","ID","DIST_SER",1,2039,12.4018189334436
"Atlantis_00A","ID","DIST_SER",1,2040,12.5155022736668
"Atlantis_00A","ID","DIST_SER",1,2041,12.62918561389
"Atlantis_00A","ID","DIST_SER",1,2042,12.7532038032245
"Atlantis_00A","ID","DIST_SER",1,2043,12.8668871434477
"Atlantis_00A","ID","DIST_SER",1,2044,12.9805704836709
"Atlantis_00A","ID","DIST_SER",1,2045,13.1045886730054
"Atlantis_00A","ID","DIST_SER",1,2046,13.2182720132286
"Atlantis_00A","ID","DIST_SER",1,2047,13.342290202563
"Atlantis_00A","ID","DIST_SER",1,2048,13.4146341463415
"Atlantis_00A","ID","DIST_SER",1,2049,13.5386523356759
"Atlantis_00A","ID","DIST_SER",1,2050,13.6626705250103
"Atlantis_00A","ID","DIST_SER",1,2051,13.7866887143448
"Atlantis_00A","ID","DIST_SER",1,2052,13.9107069036792
"Atlantis_00A","ID","DIST_SER",1,2053,14.0450599421248
"Atlantis_00A","ID","DIST_SER",1,2054,14.1690781314593
"Atlantis_00A","ID","DIST_SER",1,2055,14.3034311699049
"Atlantis_00A","ID","DIST_TRA",1,2014,0.010334849111203
"Atlantis_00A","ID","DIST_TRA",1,2015,0.0310045473336089
"Atlantis_00A","ID","DIST_TRA",1,2016,0.0310045473336089
"Atlantis_00A","ID","DIST_TRA",1,2017,0.0516742455560149
"Atlantis_00A","ID","DIST_TRA",1,2018,0.0826787928896238
"Atlantis_00A","ID","DIST_TRA",1,2019,0.113683340223233
"Atlantis_00A","ID","DIST_TRA",1,2020,0.0723439437784208
"Atlantis_00A","ID","DIST_TRA",1,2021,0.0930136420008268
"Atlantis_00A","ID","DIST_TRA",1,2022,0.0930136420008268
"Atlantis_00A","ID","DIST_TRA",1,2023,0.113683340223233
"Atlantis_00A","ID","DIST_TRA",1,2024,0.144687887556842
"Atlantis_00A","ID","DIST_TRA",1,2025,0.175692434890451
"Atlantis_00A","ID","DIST_TRA",1,2026,0.196362133112857
"Atlantis_00A","ID","DIST_TRA",1,2027,0.227366680446465
"Atlantis_00A","ID","DIST_TRA",1,2028,0.248036378668871
"Atlantis_00A","ID","DIST_TRA",1,2029,0.27904092600248
"Atlantis_00A","ID","DIST_TRA",1,2030,0.299710624224886
"Atlantis_00A","ID","DIST_TRA",1,2031,0.38238941711451
"Atlantis_00A","ID","DIST_TRA",1,2032,0.454733360892931
"Atlantis_00A","ID","DIST_TRA",1,2033,0.558081852004961
"Atlantis_00A","ID","DIST_TRA",1,2034,0.671765192228194
"Atlantis_00A","ID","DIST_TRA",1,2035,0.640760644894585
"Atlantis_00A","ID","DIST_TRA",1,2036,0.733774286895411
"Atlantis_00A","ID","DIST_TRA",1,2037,0.847457627118644
"Atlantis_00A","ID","DIST_TRA",1,2038,0.97147581645308
"Atlantis_00A","ID","DIST_TRA",1,2039,1.11616370400992
"Atlantis_00A","ID","DIST_TRA",1,2040,1.12649855312112
"Atlantis_00A","ID","DIST_TRA",1,2041,1.25051674245556
"Atlantis_00A","ID","DIST_TRA",1,2042,1.37453493179
"Atlantis_00A","ID","DIST_TRA",1,2043,1.50888797023563
"Atlantis_00A","ID","DIST_TRA",1,2044,1.63290615957007
"Atlantis_00A","ID","DIST_TRA",1,2045,1.75692434890451
"Atlantis_00A","ID","DIST_TRA",1,2046,1.89127738735014
"Atlantis_00A","ID","DIST_TRA",1,2047,2.01529557668458
"Atlantis_00A","ID","DIST_TRA",1,2048,2.14964861513022
"Atlantis_00A","ID","DIST_TRA",1,2049,2.27366680446465
"Atlantis_00A","ID","DIST_TRA",1,2050,2.40801984291029
"Atlantis_00A","ID","DIST_TRA",1,2051,2.67672591980157
"Atlantis_00A","ID","DIST_TRA",1,2052,2.97643654402646
"Atlantis_00A","ID","DIST_TRA",1,2053,3.31748656469616
"Atlantis_00A","ID","DIST_TRA",1,2054,3.68954113269946
"Atlantis_00A","ID","DIST_TRA",1,2055,4.11326994625878
"Atlantis_00A","ID","DS_IMP",1,2014,59.9
"Atlantis_00A","ID","DS_IMP",1,2015,60.73
"Atlantis_00A","ID","DS_IMP",1,2016,62.12
"Atlantis_00A","ID","DS_IMP",1,2017,67.72
"Atlantis_00A","ID","DS_IMP",1,2018,69.55
"Atlantis_00A","ID","DS_IMP",1,2019,69.54
"Atlantis_00A","ID","DS_IMP",1,2020,60.58
"Atlantis_00A","ID","DS_IMP",1,2021,71.82
"Atlantis_00A","ID","DS_IMP",1,2022,74.86
"Atlantis_00A","ID","DS_IMP",1,2023,77.94
"Atlantis_00A","ID","DS_IMP",1,2024,81.3299999999999
"Atlantis_00A","ID","DS_IMP",1,2025,85.14
"Atlantis_00A","ID","DS_IMP",1,2026,89.26
"Atlantis_00A","ID","DS_IMP",1,2027,92.61
"Atlantis_00A","ID","DS_IMP",1,2028,93.1299999999999
"Atlantis_00A","ID","DS_IMP",1,2029,95.74
"Atlantis_00A","ID","DS_IMP",1,2030,98.14
"Atlantis_00A","ID","DS_IMP",1,2031,100.07
"Atlantis_00A","ID","DS_IMP",1,2032,102.3
"Atlantis_00A","ID","DS_IMP",1,2033,104.62
"Atlantis_00A","ID","DS_IMP",1,2034,107.17
"Atlantis_00A","ID","DS_IMP",1,2035,110.09
"Atlantis_00A","ID","DS_IMP",1,2036,112.86
"Atlantis_00A","ID","DS_IMP",1,2037,115.63
"Atlantis_00A","ID","DS_IMP",1,2038,118.68
"Atlantis_00A","ID","DS_IMP",1,2039,121.78
"Atlantis_00A","ID","DS_IMP",1,2040,124.87
"Atlantis_00A","ID","DS_IMP",1,2041,126.72
"Atlantis_00A","ID","DS_IMP",1,2042,129.12
"Atlantis_00A","ID","DS_IMP",1,2043,131.5
"Atlantis_00A","ID","DS_IMP",1,2044,133.87
"Atlantis_00A","ID","DS_IMP",1,2045,136.26
"Atlantis_00A","ID","DS_IMP",1,2046,138.75
"Atlantis_00A","ID","DS_IMP",1,2047,141.39
"Atlantis_00A","ID","DS_IMP",1,2048,144.19
"Atlantis_00A","ID","DS_IMP",1,2049,146.83
"Atlantis_00A","ID","DS_IMP",1,2050,149.48
"Atlantis_00A","ID","DS_IMP",1,2051,152.02
"Atlantis_00A","ID","DS_IMP",1,2052,154.49
"Atlantis_00A","ID","DS_IMP",1,2053,209.2
"Atlantis_00A","ID","DS_IMP",1,2054,254.784
"Atlantis_00A","ID","DS_IMP",1,2055,258.4
"Atlantis_00A","ID","DS_IND",1,2014,2.32
"Atlantis_00A","ID","DS_IND",1,2015,2.29999999999998
"Atlantis_00A","ID","DS_IND",1,2016,1.75
"Atlantis_00A","ID","DS_IND",1,2017,2.52000000000001
"Atlantis_00A","ID","DS_IND",1,2018,2.47
"Atlantis_00A","ID","DS_IND",1,2019,2.24
"Atlantis_00A","ID","DS_IND",1,2020,1.57
"Atlantis_00A","ID","DS_IND",1,2021,2.14999999999999
"Atlantis_00A","ID","DS_IND",1,2022,2.09
"Atlantis_00A","ID","DS_IND",1,2023,2.02
"Atlantis_00A","ID","DS_IND",1,2024,1.96999999999999
"Atlantis_00A","ID","DS_IND",1,2025,1.95
"Atlantis_00A","ID","DS_IND",1,2026,1.92999999999999
"Atlantis_00A","ID","DS_IND",1,2027,1.79
"Atlantis_00A","ID","DS_IND",1,2028,1.78
"Atlantis_00A","ID","DS_IND",1,2029,1.80999999999997
"Atlantis_00A","ID","DS_IND",1,2030,1.82999999999999
"Atlantis_00A","ID","DS_IND",1,2031,1.72
"Atlantis_00A","ID","DS_IND",1,2032,1.69
"Atlantis_00A","ID","DS_IND",1,2033,1.66
"Atlantis_00A","ID","DS_IND",1,2034,1.63
"Atlantis_00A","ID","DS_IND",1,2035,1.6
"Atlantis_00A","ID","DS_IND",1,2036,1.57
"Atlantis_00A","ID","DS_IND",1,2037,1.55
"Atlantis_00A","ID","DS_IND",1,2038,1.51000000000002
"Atlantis_00A","ID","DS_IND",1,2039,1.46
"Atlantis_00A","ID","DS_IND",1,2040,1.43
"Atlantis_00A","ID","DS_IND",1,2041,1.41
"Atlantis_00A","ID","DS_IND",1,2042,1.37
"Atlantis_00A","ID","DS_IND",1,2043,1.34
"Atlantis_00A","ID","DS_IND",1,2044,1.31
"Atlantis_00A","ID","DS_IND",1,2045,1.27
"Atlantis_00A","ID","DS_IND",1,2046,1.24000000000003
"Atlantis_00A","ID","DS_IND",1,2047,1.20000000000004
"Atlantis_00A","ID","DS_IND",1,2048,1.17000000000004
"Atlantis_00A","ID","DS_IND",1,2049,1.13999999999999
"Atlantis_00A","ID","DS_IND",1,2050,1.11000000000004
"Atlantis_00A","ID","DS_IND",1,2051,1.08000000000002
"Atlantis_00A","ID","DS_IND",1,2052,1.03999999999996
"Atlantis_00A","ID","DS_IND",1,2053,1.34666666666668
"Atlantis_00A","ID","DS_IND",1,2054,1.568
"Atlantis_00A","ID","DS_IND",1,2055,1.50399999999999
"Atlantis_00A","ID","DS_OTH",1,2014,5.04
"Atlantis_00A","ID","DS_OTH",1,2015,5.01
"Atlantis_00A","ID","DS_OTH",1,2016,5.06
"Atlantis_00A","ID","DS_OTH",1,2017,5.35
"Atlantis_00A","ID","DS_OTH",1,2018,5.78
"Atlantis_00A","ID","DS_OTH",1,2019,5.95
"Atlantis_00A","ID","DS_OTH",1,2020,6.07000000000001
"Atlantis_00A","ID","DS_OTH",1,2021,6.31
"Atlantis_00A","ID","DS_OTH",1,2022,6.53
"Atlantis_00A","ID","DS_OTH",1,2023,6.75
"Atlantis_00A","ID","DS_OTH",1,2024,6.97
"Atlantis_00A","ID","DS_OTH",1,2025,7.19
"Atlantis_00A","ID","DS_OTH",1,2026,7.42
"Atlantis_00A","ID","DS_OTH",1,2027,7.65
"Atlantis_00A","ID","DS_OTH",1,2028,7.88
"Atlantis_00A","ID","DS_OTH",1,2029,8.11
"Atlantis_00A","ID","DS_OTH",1,2030,8.32
"Atlantis_00A","ID","DS_OTH",1,2031,8.52
"Atlantis_00A","ID","DS_OTH",1,2032,8.73
"Atlantis_00A","ID","DS_OTH",1,2033,8.93
"Atlantis_00A","ID","DS_OTH",1,2034,9.16
"Atlantis_00A","ID","DS_OTH",1,2035,9.41000000000001
"Atlantis_00A","ID","DS_OTH",1,2036,9.63
"Atlantis_00A","ID","DS_OTH",1,2037,9.83999999999999
"Atlantis_00A","ID","DS_OTH",1,2038,10.04
"Atlantis_00A","ID","DS_OTH",1,2039,10.27
"Atlantis_00A","ID","DS_OTH",1,2040,10.5
"Atlantis_00A","ID","DS_OTH",1,2041,10.72
"Atlantis_00A","ID","DS_OTH",1,2042,10.94
"Atlantis_00A","ID","DS_OTH",1,2043,11.15
"Atlantis_00A","ID","DS_OTH",1,2044,11.37
"Atlantis_00A","ID","DS_OTH",1,2045,11.59
"Atlantis_00A","ID","DS_OTH",1,2046,11.81
"Atlantis_00A","ID","DS_OTH",1,2047,12.03
"Atlantis_00A","ID","DS_OTH",1,2048,12.25
"Atlantis_00A","ID","DS_OTH",1,2049,12.47
"Atlantis_00A","ID","DS_OTH",1,2050,12.69
"Atlantis_00A","ID","DS_OTH",1,2051,12.91
"Atlantis_00A","ID","DS_OTH",1,2052,13.13
"Atlantis_00A","ID","DS_OTH",1,2053,17.8
"Atlantis_00A","ID","DS_OTH",1,2054,21.712
"Atlantis_00A","ID","DS_OTH",1,2055,22.048
"Atlantis_00A","ID","DS_TRA",1,2014,52.54
"Atlantis_00A","ID","DS_TRA",1,2015,53.42
"Atlantis_00A","ID","DS_TRA",1,2016,55.31
"Atlantis_00A","ID","DS_TRA",1,2017,59.85
"Atlantis_00A","ID","DS_TRA",1,2018,61.3
"Atlantis_00A","ID","DS_TRA",1,2019,61.35
"Atlantis_00A","ID","DS_TRA",1,2020,52.94
"Atlantis_00A","ID","DS_TRA",1,2021,63.36
"Atlantis_00A","ID","DS_TRA",1,2022,66.24
"Atlantis_00A","ID","DS_TRA",1,2023,69.17
"Atlantis_00A","ID","DS_TRA",1,2024,72.39
"Atlantis_00A","ID","DS_TRA",1,2025,76
"Atlantis_00A","ID","DS_TRA",1,2026,79.91
"Atlantis_00A","ID","DS_TRA",1,2027,83.17
"Atlantis_00A","ID","DS_TRA",1,2028,83.4699999999999
"Atlantis_00A","ID","DS_TRA",1,2029,85.82
"Atlantis_00A","ID","DS_TRA",1,2030,87.99
"Atlantis_00A","ID","DS_TRA",1,2031,89.83
"Atlantis_00A","ID","DS_TRA",1,2032,91.88
"Atlantis_00A","ID","DS_TRA",1,2033,94.03
"Atlantis_00A","ID","DS_TRA",1,2034,96.38
"Atlantis_00A","ID","DS_TRA",1,2035,99.08
"Atlantis_00A","ID","DS_TRA",1,2036,101.66
"Atlantis_00A","ID","DS_TRA",1,2037,104.24
"Atlantis_00A","ID","DS_TRA",1,2038,107.13
"Atlantis_00A","ID","DS_TRA",1,2039,110.05
"Atlantis_00A","ID","DS_TRA",1,2040,112.94
"Atlantis_00A","ID","DS_TRA",1,2041,114.59
"Atlantis_00A","ID","DS_TRA",1,2042,116.81
"Atlantis_00A","ID","DS_TRA",1,2043,119.01
"Atlantis_00A","ID","DS_TRA",1,2044,121.19
"Atlantis_00A","ID","DS_TRA",1,2045,123.4
"Atlantis_00A","ID","DS_TRA",1,2046,125.7
"Atlantis_00A","ID","DS_TRA",1,2047,128.16
"Atlantis_00A","ID","DS_TRA",1,2048,130.77
"Atlantis_00A","ID","DS_TRA",1,2049,133.22
"Atlantis_00A","ID","DS_TRA",1,2050,135.68
"Atlantis_00A","ID","DS_TRA",1,2051,138.03
"Atlantis_00A","ID","DS_TRA",1,2052,140.32
"Atlantis_00A","ID","DS_TRA",1,2053,190.053333333333
"Atlantis_00A","ID","DS_TRA",1,2054,231.504
"Atlantis_00A","ID","DS_TRA",1,2055,234.848
"Atlantis_00A","ID","DSGC",1,2014,0
"Atlantis_00A","ID","DSGC",1,2015,0
"Atlantis_00A","ID","DSGC",1,2016,0
"Atlantis_00A","ID","DSGC",1,2017,0
"Atlantis_00A","ID","DSGC",1,2018,0
"Atlantis_00A","ID","DSGC",1,2019,0
"Atlantis_00A","ID","DSGC",1,2020,0
"Atlantis_00A","ID","DSGC",1,2021,0
"Atlantis_00A","ID","DSGC",1,2022,0
"Atlantis_00A","ID","DSGC",1,2023,0
"Atlantis_00A","ID","DSGC",1,2024,0
"Atlantis_00A","ID","DSGC",1,2025,0
"Atlantis_00A","ID","DSGC",1,2026,0
"Atlantis_00A","ID","DSGC",1,2027,0
"Atlantis_00A","ID","DSGC",1,2028,0
"Atlantis_00A","ID","DSGC",1,2029,0
"Atlantis_00A","ID","DSGC",1,2030,0
"Atlantis_00A","ID","DSGC",1,2031,0
"Atlantis_00A","ID","DSGC",1,2032,0
"Atlantis_00A","ID","DSGC",1,2033,0
"Atlantis_00A","ID","DSGC",1,2034,0
"Atlantis_00A","ID","DSGC",1,2035,0
"Atlantis_00A","ID","DSGC",1,2036,0
"Atlantis_00A","ID","DSGC",1,2037,0
"Atlantis_00A","ID","DSGC",1,2038,0
"Atlantis_00A","ID","DSGC",1,2039,0
"Atlantis_00A","ID","DSGC",1,2040,0
"Atlantis_00A","ID","DSGC",1,2041,0
"Atlantis_00A","ID","DSGC",1,2042,0
"Atlantis_00A","ID","DSGC",1,2043,0
"Atlantis_00A","ID","DSGC",1,2044,0
"Atlantis_00A","ID","DSGC",1,2045,0
"Atlantis_00A","ID","DSGC",1,2046,0
"Atlantis_00A","ID","DSGC",1,2047,0
"Atlantis_00A","ID","DSGC",1,2048,0
"Atlantis_00A","ID","DSGC",1,2049,0
"Atlantis_00A","ID","DSGC",1,2050,0
"Atlantis_00A","ID","DSGC",1,2051,0
"Atlantis_00A","ID","DSGC",1,2052,0
"Atlantis_00A","ID","DSGC",1,2053,0
"Atlantis_00A","ID","DSGC",1,2054,0
"Atlantis_00A","ID","DSGC",1,2055,0
"Atlantis_00A","ID","EXP_HF",1,2014,0
"Atlantis_00A","ID","EXP_HF",1,2015,0
"Atlantis_00A","ID","EXP_HF",1,2016,0
"Atlantis_00A","ID","EXP_HF",1,2017,0
"Atlantis_00A","ID","EXP_HF",1,2018,0
"Atlantis_00A","ID","EXP_HF",1,2019,0
"Atlantis_00A","ID","EXP_HF",1,2020,0
"Atlantis_00A","ID","EXP_HF",1,2021,0
"Atlantis_00A","ID","EXP_HF",1,2022,0
"Atlantis_00A","ID","EXP_HF",1,2023,0
"Atlantis_00A","ID","EXP_HF",1,2024,0
"Atlantis_00A","ID","EXP_HF",1,2025,0
"Atlantis_00A","ID","EXP_HF",1,2026,0
"Atlantis_00A","ID","EXP_HF",1,2027,0
"Atlantis_00A","ID","EXP_HF",1,2028,0
"Atlantis_00A","ID","EXP_HF",1,2029,0
"Atlantis_00A","ID","EXP_HF",1,2030,0
"Atlantis_00A","ID","EXP_HF",1,2031,0
"Atlantis_00A","ID","EXP_HF",1,2032,0
"Atlantis_00A","ID","EXP_HF",1,2033,0
"Atlantis_00A","ID","EXP_HF",1,2034,0
"Atlantis_00A","ID","EXP_HF",1,2035,0
"Atlantis_00A","ID","EXP_HF",1,2036,0
"Atlantis_00A","ID","EXP_HF",1,2037,0
"Atlantis_00A","ID","EXP_HF",1,2038,0
"Atlantis_00A","ID","EXP_HF",1,2039,0
"Atlantis_00A","ID","EXP_HF",1,2040,0
"Atlantis_00A","ID","EXP_HF",1,2041,0
"Atlantis_00A","ID","EXP_HF",1,2042,0
"Atlantis_00A","ID","EXP_HF",1,2043,0
"Atlantis_00A","ID","EXP_HF",1,2044,0
"Atlantis_00A","ID","EXP_HF",1,2045,0
"Atlantis_00A","ID","EXP_HF",1,2046,0
"Atlantis_00A","ID","EXP_HF",1,2047,0
"Atlantis_00A","ID","EXP_HF",1,2048,0
"Atlantis_00A","ID","EXP_HF",1,2049,0
"Atlantis_00A","ID","EXP_HF",1,2050,0
"Atlantis_00A","ID","EXP_HF",1,2051,0
"Atlantis_00A","ID","EXP_HF",1,2052,0
"Atlantis_00A","ID","EXP_HF",1,2053,0
"Atlantis_00A","ID","EXP_HF",1,2054,0
"Atlantis_00A","ID","EXP_HF",1,2055,0
"Atlantis_00A","ID","EXP_NG",1,2014,0
"Atlantis_00A","ID","EXP_NG",1,2015,0
"Atlantis_00A","ID","EXP_NG",1,2016,0
"Atlantis_00A","ID","EXP_NG",1,2017,0
"Atlantis_00A","ID","EXP_NG",1,2018,0
"Atlantis_00A","ID","EXP_NG",1,2019,0
"Atlantis_00A","ID","EXP_NG",1,2020,0
"Atlantis_00A","ID","EXP_NG",1,2021,0
"Atlantis_00A","ID","EXP_NG",1,2022,0
"Atlantis_00A","ID","EXP_NG",1,2023,0
"Atlantis_00A","ID","EXP_NG",1,2024,0
"Atlantis_00A","ID","EXP_NG",1,2025,0
"Atlantis_00A","ID","EXP_NG",1,2026,0
"Atlantis_00A","ID","EXP_NG",1,2027,0
"Atlantis_00A","ID","EXP_NG",1,2028,0
"Atlantis_00A","ID","EXP_NG",1,2029,0
"Atlantis_00A","ID","EXP_NG",1,2030,0
"Atlantis_00A","ID","EXP_NG",1,2031,0
"Atlantis_00A","ID","EXP_NG",1,2032,0
"Atlantis_00A","ID","EXP_NG",1,2033,0
"Atlantis_00A","ID","EXP_NG",1,2034,0
"Atlantis_00A","ID","EXP_NG",1,2035,0
"Atlantis_00A","ID","EXP_NG",1,2036,0
"Atlantis_00A","ID","EXP_NG",1,2037,0
"Atlantis_00A","ID","EXP_NG",1,2038,0
"Atlantis_00A","ID","EXP_NG",1,2039,0
"Atlantis_00A","ID","EXP_NG",1,2040,0
"Atlantis_00A","ID","EXP_NG",1,2041,0
"Atlantis_00A","ID","EXP_NG",1,2042,0
"Atlantis_00A","ID","EXP_NG",1,2043,0
"Atlantis_00A","ID","EXP_NG",1,2044,0
"Atlantis_00A","ID","EXP_NG",1,2045,0
"Atlantis_00A","ID","EXP_NG",1,2046,0
"Atlantis_00A","ID","EXP_NG",1,2047,0
"Atlantis_00A","ID","EXP_NG",1,2048,0
"Atlantis_00A","ID","EXP_NG",1,2049,0
"Atlantis_00A","ID","EXP_NG",1,2050,0
"Atlantis_00A","ID","EXP_NG",1,2051,0
"Atlantis_00A","ID","EXP_NG",1,2052,0
"Atlantis_00A","ID","EXP_NG",1,2053,0
"Atlantis_00A","ID","EXP_NG",1,2054,0
"Atlantis_00A","ID","EXP_NG",1,2055,0
"Atlantis_00A","ID","GT_FC",1,2014,0
"Atlantis_00A","ID","GT_FC",1,2015,0
"Atlantis_00A","ID","GT_FC",1,2016,0
"Atlantis_00A","ID","GT_FC",1,2017,0
"Atlantis_00A","ID","GT_FC",1,2018,0
"Atlantis_00A","ID","GT_FC",1,2019,0
"Atlantis_00A","ID","GT_FC",1,2020,0
"Atlantis_00A","ID","GT_FC",1,2021,0
"Atlantis_00A","ID","GT_FC",1,2022,0
"Atlantis_00A","ID","GT_FC",1,2023,0
"Atlantis_00A","ID","GT_FC",1,2024,0
"Atlantis_00A","ID","GT_FC",1,2025,0
"Atlantis_00A","ID","GT_FC",1,2026,0
"Atlantis_00A","ID","GT_FC",1,2027,0
"Atlantis_00A","ID","GT_FC",1,2028,0
"Atlantis_00A","ID","GT_FC",1,2029,0
"Atlantis_00A","ID","GT_FC",1,2030,0
"Atlantis_00A","ID","GT_FC",1,2031,0
"Atlantis_00A","ID","GT_FC",1,2032,0
"Atlantis_00A","ID","GT_FC",1,2033,0
"Atlantis_00A","ID","GT_FC",1,2034,0
"Atlantis_00A","ID","GT_FC",1,2035,0
"Atlantis_00A","ID","GT_FC",1,2036,0
"Atlantis_00A","ID","GT_FC",1,2037,0
"Atlantis_00A","ID","GT_FC",1,2038,0
"Atlantis_00A","ID","GT_FC",1,2039,0
"Atlantis_00A","ID","GT_FC",1,2040,0
"Atlantis_00A","ID","GT_FC",1,2041,0
"Atlantis_00A","ID","GT_FC",1,2042,0
"Atlantis_00A","ID","GT_FC",1,2043,0
"Atlantis_00A","ID","GT_FC",1,2044,0
"Atlantis_00A","ID","GT_FC",1,2045,0
"Atlantis_00A","ID","GT_FC",1,2046,0
"Atlantis_00A","ID","GT_FC",1,2047,0
"Atlantis_00A","ID","GT_FC",1,2048,0
"Atlantis_00A","ID","GT_FC",1,2049,0
"Atlantis_00A","ID","GT_FC",1,2050,0
"Atlantis_00A","ID","GT_FC",1,2051,0
"Atlantis_00A","ID","GT_FC",1,2052,0
"Atlantis_00A","ID","GT_FC",1,2053,0
"Atlantis_00A","ID","GT_FC",1,2054,0
"Atlantis_00A","ID","GT_FC",1,2055,0
"Atlantis_00A","ID","HF_IMP",1,2014,132.35
"Atlantis_00A","ID","HF_IMP",1,2015,137.22
"Atlantis_00A","ID","HF_IMP",1,2016,143.31
"Atlantis_00A","ID","HF_IMP",1,2017,151.16
"Atlantis_00A","ID","HF_IMP",1,2018,155.86
"Atlantis_00A","ID","HF_IMP",1,2019,158.99
"Atlantis_00A","ID","HF_IMP",1,2020,132.31
"Atlantis_00A","ID","HF_IMP",1,2021,163.81
"Atlantis_00A","ID","HF_IMP",1,2022,176.39
"Atlantis_00A","ID","HF_IMP",1,2023,178.15
"Atlantis_00A","ID","HF_IMP",1,2024,179.92
"Atlantis_00A","ID","HF_IMP",1,2025,181.74
"Atlantis_00A","ID","HF_IMP",1,2026,183.58
"Atlantis_00A","ID","HF_IMP",1,2027,185.46
"Atlantis_00A","ID","HF_IMP",1,2028,187.37
"Atlantis_00A","ID","HF_IMP",1,2029,189.32
"Atlantis_00A","ID","HF_IMP",1,2030,190.43
"Atlantis_00A","ID","HF_IMP",1,2031,192.88
"Atlantis_00A","ID","HF_IMP",1,2032,195.39
"Atlantis_00A","ID","HF_IMP",1,2033,197.94
"Atlantis_00A","ID","HF_IMP",1,2034,200.54
"Atlantis_00A","ID","HF_IMP",1,2035,202.71
"Atlantis_00A","ID","HF_IMP",1,2036,204.52
"Atlantis_00A","ID","HF_IMP",1,2037,206.37
"Atlantis_00A","ID","HF_IMP",1,2038,208.23
"Atlantis_00A","ID","HF_IMP",1,2039,210.13
"Atlantis_00A","ID","HF_IMP",1,2040,211.8
"Atlantis_00A","ID","HF_IMP",1,2041,212.4
"Atlantis_00A","ID","HF_IMP",1,2042,213.02
"Atlantis_00A","ID","HF_IMP",1,2043,213.62
"Atlantis_00A","ID","HF_IMP",1,2044,214.25
"Atlantis_00A","ID","HF_IMP",1,2045,214.87
"Atlantis_00A","ID","HF_IMP",1,2046,215.48
"Atlantis_00A","ID","HF_IMP",1,2047,216.1
"Atlantis_00A","ID","HF_IMP",1,2048,216.73
"Atlantis_00A","ID","HF_IMP",1,2049,217.36
"Atlantis_00A","ID","HF_IMP",1,2050,217.86
"Atlantis_00A","ID","HF_IMP",1,2051,218.49
"Atlantis_00A","ID","HF_IMP",1,2052,250.434285714286
"Atlantis_00A","ID","HF_IMP",1,2053,293.026666666667
"Atlantis_00A","ID","HF_IMP",1,2054,293.893333333333
"Atlantis_00A","ID","HF_IMP",1,2055,294.76
"Atlantis_00A","ID","HF_IND",1,2014,8.41000000000002
"Atlantis_00A","ID","HF_IND",1,2015,8.04000000000005
"Atlantis_00A","ID","HF_IND",1,2016,7.24000000000001
"Atlantis_00A","ID","HF_IND",1,2017,6.90999999999998
"Atlantis_00A","ID","HF_IND",1,2018,6.42
"Atlantis_00A","ID","HF_IND",1,2019,7.68000000000001
"Atlantis_00A","ID","HF_IND",1,2020,4.19000000000001
"Atlantis_00A","ID","HF_IND",1,2021,4.03999999999999
"Atlantis_00A","ID","HF_IND",1,2022,3.98
"Atlantis_00A","ID","HF_IND",1,2023,4.03999999999999
"Atlantis_00A","ID","HF_IND",1,2024,4.09999999999998
"Atlantis_00A","ID","HF_IND",1,2025,4.16000000000002
"Atlantis_00A","ID","HF_IND",1,2026,4.22000000000003
